-24,-24,-5,-11,-72,-44
84,-2,54,78,10,22
67,-84,22,67,-89,35
-19,63,31,-69,86,30
70,-42,80,65,-37,93
-76,24,97,88,74,61
-36,99,-7,-61,-99,56
79,89,96,18,83,-22
85,98,85,0,-34,-63
-15,53,-32,81,14,-81
6,3,34,-88,-85,-24
-57,24,80,87,33,66
-85,68,-83,-61,-36,-1
-7,-81,-67,67,7,4
-76,12,-91,63,-54,61
-19,23,-72,-16,-88,84
-62,1,-80,77,-24,16
-15,11,5,31,76,-72
18,-57,-62,-82,44,86
57,2,-73,-34,96,-92
-4,-5,40,37,-25,-48
-25,-33,18,-31,-41,-61
69,97,-62,4,39,-57
-39,-77,-97,-85,77,-68
6,-46,21,-76,92,-47
-99,7,63,-59,66,-9
-81,7,41,-73,45,100
41,50,-96,-61,88,46
21,35,-61,26,-62,-45
-55,71,77,-51,59,90
-46,-15,22,-43,-90,28
-10,-86,95,-77,95,88
-26,-37,48,-96,66,-73
-93,25,-93,92,-40,-51
-92,-29,100,-39,91,-11
11,-6,-86,11,21,74
-78,-91,-86,-87,-39,86
98,65,74,75,-57,70
-35,-83,-83,29,-98,-59
-67,-8,38,-15,93,-5
-7,71,-47,99,69,-22
77,46,49,79,82,-53
-37,-33,1,-47,-96,-26
-77,-91,4,67,29,16
-92,-42,-5,-18,1,96
-22,-15,-86,8,-26,-84
49,-67,-6,40,-9,-33
-2,-100,22,73,-53,-23
6,-43,2,-80,45,85
-2,-61,-66,-43,61,-71
-19,61,2,94,79,2
-74,78,12,-10,47,35
-35,31,50,-78,-68,27
-56,-45,38,85,13,-48
58,-73,-40,-96,-42,-48
-74,-55,84,-94,5,-24
85,58,-60,-12,66,11
-84,62,-87,76,-79,92
-63,87,-94,-77,68,24
73,-32,10,43,-88,-82
-88,12,-58,-100,-45,36
11,-98,90,18,4,-28
-33,5,27,14,7,-32
-29,-45,50,-100,60,14
-4,62,-34,-73,0,-11
32,-39,-59,0,-29,-43
-6,-13,-10,-40,57,77
-17,-33,-35,100,-28,1
-83,31,16,-99,32,15
-68,22,-46,-57,91,25
-40,-3,42,-92,-82,-47
43,-38,-56,41,-26,-63
-75,9,-53,-81,-13,-9
-68,85,1,27,-67,10
-53,79,67,-75,78,14
-28,-59,-17,38,-54,27
-31,93,99,-35,72,46
-85,-27,51,-75,-33,18
85,9,-87,78,-41,46
-41,40,19,-56,43,-89
25,10,-28,83,88,73
-94,95,-74,81,-77,36
89,50,-76,15,-54,-79
86,-46,6,-86,74,-34
84,-63,52,-60,-22,34
-47,-35,-60,-92,-89,70
25,11,-50,-57,9,-70
69,-41,-47,67,-28,-33
-92,4,12,-99,-19,-62
-51,-19,93,78,-83,80
45,67,-50,-91,10,-19
7,-68,83,-15,90,57
-31,16,-60,-58,-98,39
29,63,5,-71,-7,82
85,-20,-96,-37,65,1
15,27,-95,-15,69,-50
44,49,90,-99,-16,40
-36,-8,-93,-65,14,44
-53,-71,-16,-2,92,88
27,99,98,69,80,95
-82,6,-78,-66,-38,51
8,-63,-20,51,15,82
32,-9,43,-92,59,45
-14,-6,-73,-68,-13,-23
6,-22,33,-13,46,-75
5,-38,-9,59,-60,91
79,-49,23,-93,-63,-31
47,-37,-40,-17,73,-67
-29,-25,24,82,70,51
78,57,45,76,3,-93
-94,88,-89,76,-78,42
0,-36,-50,65,79,94
-15,65,23,70,-82,-29
-72,-26,-91,-68,-39,-53
25,-10,-64,-42,72,53
92,-90,32,50,60,-50
16,-46,47,69,88,95
-88,69,-3,10,-80,-17
5,-91,-84,-49,-64,-58
73,-63,-46,37,19,-53
-83,15,-33,92,-13,93
-68,-19,57,71,-17,24
-81,-61,35,-7,3,51
29,-42,84,-62,-36,-41
91,13,-51,72,25,51
63,-48,-90,-20,-7,72
-58,65,-81,-23,77,-84
-60,18,-32,38,40,11
29,26,54,-66,-28,88
-25,-25,46,89,-38,15
76,25,-4,-75,-62,-49
98,26,14,-88,7,54
41,-27,-65,41,-66,-40
-81,-65,-22,-74,83,-59
14,-68,-81,51,38,71
22,36,8,-5,-12,-78
57,56,68,-51,32,-75
66,62,-93,11,85,-74
-19,-4,44,-8,-28,55
96,49,-77,-42,69,60
32,41,-29,19,90,-54
-82,-98,-35,-31,-84,100
82,99,-24,-69,-69,-33
83,-39,-93,15,64,40
87,8,7,-41,-40,-93
-94,-74,16,1,-65,-52
34,32,68,74,16,59
-38,86,81,-52,-21,85
-4,16,56,-85,21,4
-26,-48,10,33,86,16
8,22,24,-26,60,-90
-100,-7,-97,34,55,-37
8,57,29,29,100,50
45,-79,-83,32,-96,19
32,14,-6,-2,-33,-16
85,78,53,68,52,-24
18,-80,15,76,-43,51
-91,-87,74,-90,-4,40
-11,-44,71,17,26,-3
-19,60,-51,44,89,-72
71,-81,-56,42,0,88
79,81,-47,88,-22,95
-95,-87,43,-13,21,-55
-44,5,-70,11,99,99
91,67,91,4,-61,60
-24,-56,38,-14,85,-60
-2,-15,65,2,-37,77
-98,58,61,-51,-97,15
84,62,17,-76,-47,-80
-32,-32,35,63,19,96
0,100,68,63,-100,27
-58,-69,-32,-77,43,-7
20,20,44,-97,41,93
97,-5,75,20,-9,-19
-39,32,73,7,-8,66
-73,-34,-89,87,-70,38
93,5,99,-7,-39,48
40,-42,23,85,-22,90
10,34,-46,-86,-77,67
1,48,-39,41,71,-19
86,-94,23,42,100,-33
17,28,46,0,94,-73
-22,-17,89,-96,69,47
-82,-57,47,6,-59,0
6,-53,-92,12,-56,100
-60,63,84,-83,-27,-52
-11,-10,-56,-31,-27,63
-52,-39,79,-24,-77,-25
-25,-38,75,69,89,64
-28,-54,-47,-83,61,30
-85,5,-2,96,-49,97
59,-70,81,-46,-94,-99
99,-39,83,-25,99,-66
77,-60,-1,61,-17,52
-15,-25,88,-83,-83,-32
-92,90,-9,-1,36,-29
-3,48,-76,-83,-67,24
-69,-42,6,65,80,-5
62,-36,42,68,79,-15
39,-47,-26,-98,52,22
5,-63,35,-86,-88,86
-76,-44,46,66,60,96
-82,-91,-1,-33,66,-23
97,-45,93,59,-81,26
86,-13,38,69,-19,2
16,74,36,-87,72,7
-69,-3,-94,12,-86,-17
-100,9,-77,30,90,-31
19,77,-50,49,68,61
21,65,46,33,-77,-60
28,4,20,6,-80,24
-73,45,-19,-78,-89,-6
-37,-98,-72,42,-80,16
-84,-3,48,-51,-45,-57
-88,-73,-48,-42,-52,-33
-37,-16,61,-72,19,81
86,62,-75,-61,-58,88
-70,-40,8,13,-4,-92
-32,9,67,-45,-38,13
29,24,97,-11,-10,100
30,-65,0,52,95,-26
-70,-97,58,78,-8,53
-34,31,52,-76,12,55
94,94,39,-22,92,-60
52,40,62,71,19,-18
-34,-29,-21,-38,86,-24
71,-41,23,-67,77,91
-76,58,38,19,29,-22
-86,46,-15,-58,0,-50
-28,3,-89,-37,60,67
80,87,-18,55,9,47
-13,-78,-23,24,-65,-93
-39,-88,-92,-84,0,-49
-21,38,-57,86,66,-30
37,-10,-87,-30,-2,-57
-11,62,-52,-84,-98,-57
48,-24,51,-3,-30,87
92,61,70,29,-98,41
21,-56,95,29,-84,96
28,-5,-37,-10,25,7
-16,-73,37,10,100,15
24,83,-60,-64,-28,11
88,-43,-90,97,-15,81
10,-39,-90,65,45,-96
-40,79,98,62,30,7
-18,31,-66,61,50,-99
-73,-45,69,-78,55,45
83,81,-43,47,15,68
95,-34,100,83,-20,-12
-18,-10,17,-41,-68,84
-66,62,49,53,-45,-70
-69,20,-25,-96,7,38
-5,60,-18,79,-8,-97
90,73,-68,-32,14,35
25,-10,-96,5,-16,3
94,-29,49,23,-56,62
-16,75,-52,75,84,9
76,-35,-17,14,98,-89
31,7,-72,-99,-81,33
56,17,41,71,55,-93
-21,-85,25,35,74,70
21,66,41,-50,69,-69
67,49,-51,82,-41,49
41,-90,100,-32,-89,73
16,-28,46,25,-11,97
-51,-18,-74,62,2,75
59,86,-83,77,-16,-62
86,54,-46,-37,46,80
-67,-49,-32,-76,-21,54
-7,68,39,13,-44,-47
-73,-30,3,91,-81,-91
-96,14,-16,82,-20,-39
48,8,61,2,20,80
-51,77,46,67,-3,55
-6,5,30,47,-77,20
47,3,82,6,-4,41
18,49,91,29,-40,61
-92,-56,-11,53,16,85
1,-32,97,-97,-98,31
-57,-43,-23,46,-33,65
-67,30,-46,53,18,97
-97,-75,-7,57,-60,-15
-20,-1,0,-35,-12,-85
98,29,-35,81,-14,-2
37,-25,90,57,38,99
-91,-50,22,8,60,-5
-90,-28,87,-90,-12,-87
-63,68,89,76,21,85
-59,47,62,-28,-33,-22
-79,6,-9,68,-26,58
-7,5,-50,49,-44,14
3,-98,-48,48,99,36
17,49,34,-54,-55,12
-21,50,-19,-25,-13,-29
16,-39,54,-51,-30,-88
19,69,44,-35,18,35
17,40,-41,-17,61,4
49,-38,-78,-78,-31,-62
-93,-48,28,16,1,-75
22,-35,-1,-7,-74,63
68,-50,49,52,26,1
17,-30,68,-97,20,6
67,-31,62,-47,84,-13
78,-43,-84,-25,-87,-49
11,-13,-69,-35,-55,-39
42,67,-43,19,-63,-49
-66,90,46,-10,-48,51
-53,25,75,-1,46,-17
-96,13,54,68,-33,-15
19,77,-30,95,47,44
-64,10,24,-53,54,-52
43,62,-73,47,31,-71
-4,34,-50,10,53,20
61,1,-15,-78,65,-43
75,91,87,64,20,64
-24,-7,-42,26,-43,97
90,41,49,63,9,-42
35,12,68,45,47,-31
59,-20,100,-89,61,-64
-69,10,49,-75,-31,84
40,26,-62,23,1,-81
-15,-13,15,23,-8,-45
-12,47,61,-51,78,76
-13,-39,-47,4,48,-10
8,-100,68,-14,-52,-64
37,-7,-78,46,3,65
45,-21,22,-27,90,-93
-50,15,21,-60,-79,-2
-25,80,-18,-75,-47,9
20,-92,-74,-55,-62,95
42,-82,82,-97,8,74
-52,6,93,-65,-99,85
-83,17,-99,-96,98,-3
88,17,-6,-3,56,-33
88,-19,32,45,58,67
-85,-87,-21,69,50,-56
-81,-15,-10,-13,-11,-27
19,42,57,-71,-86,-14
24,-49,48,94,60,7
-36,-11,29,92,92,71
-46,-85,4,27,45,-39
33,16,7,33,-28,-72
0,37,21,81,54,-8
32,-83,94,-25,86,29
-98,20,-41,-67,79,65
-80,53,94,73,71,-16
-68,15,21,-84,-29,-18
-54,7,89,-7,-52,-13
-32,19,-71,3,17,-62
-97,84,92,55,-44,73
83,47,-69,2,-76,-36
68,77,-26,37,47,-67
36,-12,34,-98,-76,-96
49,-52,69,46,96,31
-83,96,30,-5,-50,-83
82,93,-25,98,-56,-71
-22,98,96,66,-25,44
76,28,-27,48,53,43
36,17,3,11,-36,-51
-82,90,-45,62,21,64
-78,44,-21,86,43,-35
25,-59,-55,55,13,-20
89,54,95,78,80,16
-19,-63,-69,-91,-80,-21
100,30,-57,54,80,21
0,46,55,-40,-24,-19
31,-44,49,-64,-11,61
36,38,90,-83,-67,-71
-49,96,-73,-17,-87,58
65,68,65,-79,20,55
-25,-86,-11,-53,14,-92
-32,21,-20,79,-59,54
56,64,-22,73,15,94
-40,11,54,46,-49,-45
63,-77,-43,95,-29,-13
87,-23,-25,84,-28,-89
29,13,6,-36,-16,-27
52,52,0,-77,13,32
68,-55,-92,50,-85,53
63,46,-7,98,-77,28
-33,58,15,91,-65,-40
-98,-100,64,1,-11,-45
-91,5,-45,-98,-72,-86
-24,-18,-38,-83,-85,-12
41,-82,36,-19,53,-59
89,-4,52,-82,6,63
-73,-38,-19,7,-75,59
-1,33,-40,-78,21,72
-29,-5,-5,56,-84,-59
-77,-86,-56,-88,90,90
77,30,94,-72,64,-55
-86,-3,-22,-10,45,92
88,-98,-20,79,24,92
82,-2,-78,-83,-15,-21
-36,85,89,-33,35,45
-63,-47,69,-35,62,37
-47,-59,7,-3,69,45
49,-45,80,-91,44,20
-22,-67,-38,55,-41,-50
-65,-97,-38,-72,98,-57
-14,-43,36,-42,100,-32
42,63,54,24,38,3
86,75,15,5,-8,73
13,87,-5,35,-9,68
5,52,80,11,68,80
-39,76,9,70,-3,37
-51,-9,-14,96,-91,100
-20,-86,-57,43,54,50
43,93,7,89,81,2
21,57,-90,9,8,-15
-57,-53,10,10,80,-84
3,-39,-95,-91,-14,-52
92,18,7,-30,-69,95
18,-72,-53,-21,53,-8
-17,92,26,21,41,-20
91,-36,-48,-97,96,72
-33,75,34,8,-73,12
-86,-80,-19,32,46,9
63,-60,8,-100,-36,-97
-43,-25,51,-3,-8,89
-73,15,32,99,65,71
74,71,-80,-24,-29,19
-31,53,69,-78,-45,56
48,-64,-72,-91,80,56
40,-5,-53,-65,30,4
-46,-14,-43,-92,-42,94
50,75,48,80,-91,-12
-58,43,66,26,92,-20
-19,65,16,65,68,-11
-25,98,-68,69,-12,-1
22,-47,-34,-44,69,-92
-45,51,56,-96,5,-11
-15,72,-54,67,39,71
65,74,54,35,-20,-66
83,66,35,-47,-95,-1
6,-74,30,-54,85,16
-97,-34,-46,89,31,51
-100,18,-2,20,-91,46
-70,54,97,96,-5,-18
-23,-68,98,-36,85,-63
-71,-67,-68,-31,-83,59
-37,-9,-15,-15,88,41
51,57,56,-49,79,88
-71,75,-75,-94,-62,31
92,16,-72,78,39,-63
-26,-60,24,-20,86,-28
-99,2,56,28,-63,65
50,4,-69,100,-86,-73
-16,-58,5,-89,-67,-20
47,80,85,59,-99,73
79,59,-83,-32,77,-48
-5,42,-45,-84,-98,-77
50,-74,95,69,-16,90
-2,60,-9,62,-75,22
-99,-77,12,-7,88,-8
-72,89,32,-7,12,-40
12,-66,85,28,12,70
-56,-78,-12,-76,-96,20
-60,84,62,-6,-35,64
71,-44,62,-57,-99,-93
-2,-47,49,-96,-58,-97
-86,-100,-59,30,24,82
40,-23,77,88,-84,-65
10,8,69,84,37,-66
-49,-76,-40,-64,-71,2
44,5,-94,70,60,76
80,68,-37,73,9,-75
-41,89,-15,-28,-38,-92
-81,42,70,1,81,-94
-56,-69,34,-25,-85,72
-20,-54,83,26,18,-18
-90,-23,-62,38,63,91
64,-25,1,21,20,65
-63,28,-39,-5,36,94
-64,62,42,-14,47,-95
41,-29,13,40,-99,-97
-11,-99,-10,-93,24,-83
-90,-54,84,-92,-54,-8
81,81,-99,40,-33,-10
-76,34,-44,17,35,63
-56,85,17,-69,-2,-99
-54,57,1,-14,-88,83
7,52,91,-44,77,-99
-71,92,35,-66,65,-48
43,90,76,-68,-64,72
70,-89,55,0,-73,-15
-27,-10,-2,-64,-89,96
-65,81,26,3,52,-78
-79,72,41,26,7,-40
-31,-69,-46,-64,54,-22
-32,-13,42,-85,-67,79
-48,-62,26,-1,87,45
-16,77,-56,-5,72,-50
6,-83,97,-35,-19,47
34,-57,79,15,-91,7
8,-68,-22,-12,22,86
-91,-49,-14,-12,-17,79
-65,52,45,-57,-46,75
-65,-28,58,-97,-24,97
-33,-25,-9,76,-63,-6
-38,-34,36,28,66,-43
-84,39,-76,-67,17,72
-5,-53,4,79,76,-4
-84,-91,7,-7,-91,-22
-22,27,42,84,37,47
-23,-7,-76,-7,78,-18
-24,-54,-78,1,-38,29
41,27,70,42,-78,33
85,33,-70,-77,97,-2
-62,84,-64,6,-67,-99
-72,22,41,-36,-5,32
95,92,-78,-15,-24,-29
-49,4,-67,-10,38,-53
-49,48,-73,-82,-69,12
2,72,90,-78,12,28
88,100,57,87,55,-88
17,41,11,48,48,6
79,-35,9,94,74,-55
30,32,6,-75,-55,-18
-10,-45,-47,30,-8,30
85,43,-88,-19,2,64
87,-40,-90,-26,-83,11
-65,44,-91,-40,40,9
-62,93,-22,-25,70,-47
3,90,-2,62,-58,3
-2,-70,84,-40,-62,63
-35,9,-25,52,-49,66
-93,70,23,-10,30,-41
20,83,75,-96,-47,-90
-63,-80,17,95,68,33
80,-28,9,-79,-41,53
-26,37,-26,78,40,-96
-27,32,-67,46,-39,71
41,-87,-12,-19,-36,-33
15,8,-81,17,9,23
31,25,59,72,28,-6
-44,86,-79,-21,-32,-59
-92,88,29,45,11,39
-13,16,73,-27,31,-59
30,-8,14,78,82,46
-2,-6,59,36,65,-55
-80,27,-56,98,68,-30
100,42,-52,82,98,88
84,-86,-73,58,8,-37
-28,57,-99,57,-27,-67
74,16,-70,4,99,-30
-66,-97,75,-59,-49,39
-21,21,66,-5,27,11
42,9,-31,-22,-40,59
61,59,89,-49,15,59
-91,-30,29,13,-18,-46
97,31,44,43,35,-85
-72,-56,-35,3,-47,49
0,-15,60,-62,-42,-64
88,41,69,35,-14,56
-32,87,13,17,-87,5
40,44,-66,-17,37,-71
81,30,68,-21,-64,53
7,82,8,11,-81,42
-34,-1,-47,73,56,-69
-78,-48,78,17,74,14
20,-7,-62,-100,-68,79
-35,66,96,22,34,82
99,-80,13,1,-10,-32
-15,64,-80,-23,96,-82
57,-8,-39,10,92,41
32,-65,74,68,-40,-39
44,-61,-94,63,-6,-3
-62,-95,-25,32,40,48
-75,12,24,-18,36,71
-25,3,-35,84,52,-49
2,-42,-37,93,69,-26
92,-1,-26,-70,-66,-79
-49,24,73,97,63,-45
-51,30,-8,-82,12,19
58,19,-85,7,60,-62
46,-18,86,-59,32,86
-100,36,-39,-19,-13,-77
-76,-20,-68,-2,-4,48
-51,-50,-95,-55,14,-17
75,100,87,-48,4,-52
41,27,-26,57,25,20
-67,-57,-39,-52,60,38
53,-95,-18,-71,-25,-31
82,70,-100,98,-34,46
-83,65,-91,82,-88,28
24,80,13,-47,-92,-74
-61,-39,-54,68,-94,-98
52,3,-46,-56,31,-19
25,-95,94,-1,60,38
-74,74,99,64,51,-31
-16,41,56,86,11,-96
-30,53,19,-44,-86,-65
-80,-55,-33,85,-87,-25
1,91,3,23,65,-95
90,5,75,33,47,52
-56,89,65,-55,-3,90
31,93,62,-11,93,91
-12,49,-81,-79,-27,31
-13,6,7,73,0,50
92,-11,32,47,-93,11
-42,-76,30,29,89,-89
31,-19,-6,54,72,78
7,-95,-1,21,-17,-63
50,-1,-8,-11,-72,-91
-95,-69,80,-80,-7,-48
68,-54,-64,-14,83,-61
-60,16,14,-61,-83,75
17,-11,56,8,73,-75
26,-80,85,46,86,-65
69,-43,-85,88,71,96
45,-14,46,-100,84,92
59,48,-29,-17,9,10
37,43,-76,-58,-94,30
72,-51,60,31,47,71
11,-80,25,-89,41,82
20,-25,-52,-73,-40,21
-47,-17,-86,-76,-94,93
-34,-90,-8,-51,37,-22
34,43,-38,88,-23,15
59,2,44,-26,-32,-40
-49,-80,11,-61,82,-10
-5,51,33,-43,-67,-39
77,36,-9,60,-14,14
-70,-51,10,-77,20,94
80,34,46,45,48,-9
14,-27,-6,58,55,-86
3,22,-71,-82,32,-49
-50,-32,42,-85,40,-57
41,-92,29,15,44,-10
-61,78,18,-13,43,71
-3,17,46,7,78,27
-71,-12,-19,99,-72,83
-1,74,0,14,44,-99
96,-65,14,57,3,72
40,29,-82,32,78,-19
-62,40,-9,-4,-51,-52
88,-41,51,17,-45,-93
12,-59,33,71,27,-91
65,-53,-6,39,54,96
20,68,6,60,-20,55
16,27,-97,86,71,32
-98,80,-79,-52,20,-50
11,13,62,1,-20,-13
35,27,56,-2,-73,87
4,-6,-10,11,57,-79
-43,-41,-49,50,-4,-5
64,-67,-97,6,71,15
48,-33,-96,-43,63,-40
-62,-62,-1,59,43,-31
31,85,98,-94,-85,-51
-41,95,-87,53,-82,90
-98,-74,73,-66,29,6
93,-25,5,80,26,61
-67,-9,28,-21,56,-24
-60,15,-7,95,-93,43
6,56,49,13,-64,92
-70,76,73,-58,-8,-49
12,-77,22,-26,100,31
35,-62,30,-31,85,57
100,27,67,-33,51,-67
77,90,28,34,55,41
-19,37,13,57,67,29
4,-91,72,29,14,15
-34,-89,-56,88,63,-25
97,13,-24,60,-22,99
45,-24,86,-74,-56,70
26,-19,-46,-90,47,66
-86,-57,-33,-92,98,-19
21,-50,52,-78,-35,39
-45,-89,-28,85,-10,63
-64,-51,26,93,64,91
32,-19,-28,-62,83,79
78,29,-28,-31,19,4
47,-38,55,4,61,7
-78,-25,-46,-73,0,89
26,-27,-93,82,84,-47
29,96,32,-99,95,-94
-81,59,66,-96,64,12
92,67,-68,100,-30,-86
87,18,-90,42,-95,91
10,38,-50,74,-61,18
63,82,-57,19,-31,2
-34,-7,-64,55,20,37
37,27,5,-59,-82,19
40,10,61,-43,6,12
-46,0,-26,58,-70,40
19,15,-2,8,-12,35
-81,2,-76,3,97,-62
-5,61,1,25,-10,54
-59,90,28,-35,-51,80
46,19,-89,-95,62,55
-91,23,77,79,67,88
-37,-74,-39,-79,-22,50
14,69,-61,78,73,35
-22,98,-98,-58,73,44
-94,73,-87,72,49,60
80,34,-53,77,89,-2
-78,5,-77,40,-11,-30
28,-5,-64,49,39,-59
-82,16,-39,94,97,8
10,20,16,77,-2,-24
16,-57,-63,25,-40,-6
50,84,92,82,94,-67
94,-76,-29,46,-66,-63
-58,-35,-76,-84,-89,37
93,52,-91,46,43,-32
-77,19,72,54,-96,-53
11,87,-78,-64,-65,-46
-79,-36,-61,56,-81,-34
11,97,2,0,64,50
58,-29,9,-96,28,43
76,95,-12,11,19,74
-60,-82,6,-75,89,17
71,75,1,-10,7,100
-49,40,66,-96,-51,11
-79,84,41,27,-63,-97
-58,34,28,-63,-3,92
-62,11,-27,-55,-20,92
64,82,-72,92,9,38
23,-79,-48,62,84,-20
-32,-44,-44,-75,70,-26
-73,-58,58,52,95,92
53,65,-64,-20,74,76
54,67,-11,77,-66,-43
29,100,-64,6,65,-15
33,-37,90,-88,-86,48
31,-19,-42,44,-2,-5
-37,-65,43,64,14,18
19,60,22,-45,-71,-78
-89,-62,-45,-99,-43,64
100,-67,-20,-5,33,67
6,3,26,13,-28,-3
31,-8,99,-51,30,-52
41,85,91,82,27,-1
-82,71,78,-73,-91,-82
-99,7,-27,-6,-25,-97
-31,-25,77,42,-83,39
-27,-81,8,-4,-60,-47
22,-95,84,-47,-21,71
20,-85,95,9,-44,-96
6,63,87,29,-86,-24
44,-45,-77,-51,55,17
-29,-80,36,1,-57,-77
20,-28,-73,-25,43,-83
-42,96,-82,-59,52,-82
-1,-38,-22,41,62,-20
-36,65,35,95,-3,65
49,82,-65,-1,26,33
-30,-21,14,-62,89,-90
-82,-40,61,-51,-45,-3
-52,-32,21,-52,90,48
84,92,-84,78,73,-51
-75,-93,26,-56,-1,-79
46,23,55,84,96,60
-11,-9,-18,-55,-66,99
-24,-9,30,20,-95,84
11,38,-86,-73,21,51
29,-20,-8,87,-19,22
31,-72,86,-21,-25,-51
0,94,88,-40,45,80
-32,-52,-7,-56,28,-61
95,-28,-47,-12,-99,-95
-46,-13,86,18,-24,-83
94,60,10,-30,69,-50
65,92,24,93,33,88
-55,-57,21,-31,23,64
-70,-24,49,40,9,-43
93,-43,-69,2,-18,-69
31,-76,-50,-94,84,-49
-43,-31,-59,65,24,-34
-51,61,-60,94,51,-59
24,28,54,17,64,87
-42,-40,42,45,99,-33
-35,86,91,71,21,-82
-60,87,66,-96,-93,-37
17,9,-3,59,46,45
-58,-86,78,94,-93,48
27,-51,30,8,58,14
-83,-84,41,35,-59,-38
8,-75,-86,77,-64,29
-74,70,41,24,-44,4
96,-87,-97,-50,32,21
-100,-66,-33,89,-43,-16
-79,51,23,2,68,84
-49,3,4,72,42,75
-55,-40,37,-66,-16,-72
-36,100,34,19,-32,-60
58,-10,81,-35,-64,32
52,-32,-73,-26,89,3
-21,17,52,50,-15,33
16,30,15,14,36,-42
84,-91,-49,-96,-24,57
42,69,-44,68,97,-63
86,63,60,-31,-36,-33
80,-66,9,76,56,19
16,84,29,-83,-24,24
2,-62,72,-57,-45,87
-17,98,63,-9,-31,75
-68,-28,60,60,77,13
-39,-61,68,51,-65,-41
-37,-81,3,-99,21,-55
-20,36,-4,60,-100,10
-36,-68,-15,-87,40,4
5,84,-56,-16,-65,-50
14,74,14,31,-53,-12
57,-41,-21,-15,41,-21
70,83,-69,-5,-41,-21
-16,-30,28,-83,44,-28
92,-52,39,50,60,30
25,-39,-60,35,-46,17
32,-84,-33,-3,-84,5
45,-44,36,68,62,56
82,38,13,23,48,79
-63,-71,90,100,31,-96
30,-4,40,-69,-47,40
-38,51,5,62,-16,-39
-36,78,67,-4,-62,-70
-41,-19,21,-84,-60,-92
-57,-25,-74,-93,-43,-89
62,85,-97,-26,-35,-82
34,-17,21,77,-33,23
91,81,72,-92,-68,-91
-12,-35,-59,1,-57,80
7,58,95,31,-51,40
69,-36,60,-34,-43,25
15,46,-56,-99,-90,-24
-38,66,76,39,-2,65
-80,-58,75,10,-45,63
76,-54,65,-47,-19,72
-35,80,-74,69,32,96
87,-81,31,-60,-67,46
99,-7,-92,96,99,-48
37,63,-94,-9,17,21
74,-15,-12,-41,-65,64
79,21,-13,63,-47,11
37,-38,-64,-88,-34,59
36,-39,8,-21,38,-64
12,-58,86,-58,-51,13
86,-88,33,-56,-44,-52
-42,54,-86,-100,75,46
-51,93,0,19,-75,43
32,-92,-13,-93,66,-51
73,70,-58,77,35,66
76,-43,-41,21,-74,-58
30,-9,45,-52,-16,97
-64,-26,-82,89,98,-64
-5,7,23,-14,-88,8
21,76,57,-43,34,-45
5,84,-41,-36,-100,-89
86,-73,79,-69,-17,100
88,-14,-72,42,51,49
-5,-15,76,40,-60,-4
-40,85,-15,-80,-52,-96
-99,-63,-71,92,-68,41
-1,99,26,93,-53,-26
43,-77,-26,-31,4,-71
-32,34,35,30,-35,94
-48,75,-12,73,-13,14
58,-12,-69,-65,76,19
26,-40,12,51,66,36
-98,50,-25,67,80,25
26,-53,-42,-35,-63,-3
33,49,-8,-13,82,-48
-3,-69,10,-85,-57,-25
-89,1,74,-12,41,-90
-69,-99,-9,-10,99,15
33,97,20,-86,-96,-84
68,-24,77,-7,-37,-12
90,-53,85,81,-17,-35
-69,97,9,-14,-65,-83
-45,84,-58,24,-82,-88
-14,63,59,-61,-37,-88
88,-77,-31,62,-35,52
47,81,-42,73,41,96
23,-17,-1,41,7,-57
-87,-25,89,13,19,-92
-28,54,-63,-43,95,99
-50,-57,-61,-100,87,-30
24,-93,-74,-60,-56,-4
66,21,33,29,75,87
63,-86,36,2,-93,21
-65,50,44,-53,-32,-6
14,74,46,-61,-36,-52
-65,-42,-76,3,52,35
-45,-50,8,78,-65,11
-29,-88,-89,-3,-100,-16
-29,-69,-66,-30,12,-80
85,10,-57,80,75,14
81,55,-80,-46,-37,22
-97,58,-93,61,85,-38
-58,11,2,92,-5,-7
35,-49,-27,70,84,-82
-36,-4,43,-75,-40,-12
39,80,-19,-47,87,42
-66,-29,3,49,59,-10
-89,-62,-52,51,63,81
-39,45,76,-23,28,-52
-82,-46,30,99,11,90
12,-79,85,15,-51,0
29,-16,-1,13,92,-44
-72,-59,-82,-98,-40,-91
-3,45,-21,-72,42,56
-92,40,-67,44,-19,-29
-89,-89,-65,3,-10,-75
-69,-28,-69,40,-100,-15
30,-1,-23,-52,41,36
100,52,12,-32,-23,23
-18,-96,87,75,-80,-72
-44,69,-85,57,20,9
23,-69,14,13,34,-2
-51,30,42,42,66,-25
94,74,-73,96,93,-65
-3,91,38,-80,7,-89
9,-27,-27,-73,-77,23
88,-100,89,-78,78,-95
-53,77,-30,2,59,3
-82,-73,69,-81,93,66
57,6,-1,-58,9,-84
-26,26,-50,-31,-18,7
19,-7,-56,45,83,-78
76,88,-95,-87,-43,-87
-71,-12,97,38,36,30
-78,9,18,-12,31,46
47,-16,-63,-23,17,-85
55,7,64,-67,-47,63
-36,30,-68,84,-24,-90
-82,73,70,41,-30,-42
-9,36,87,85,-29,-57
65,92,-12,-18,-48,57
93,-76,73,99,83,19
78,95,-86,-82,96,42
46,-14,87,94,-12,-59
46,65,-27,-85,-64,37
-27,67,38,-21,-23,-50
-55,-4,45,94,-65,-35
68,-64,-84,82,48,75
